# File: Subject26Saccades.txt
# Created: Monday, March 27, 2017,3:27:25 PM
# with: OGAMA Version: 5.0.5614
# Contents: GazeFixations table.
# Applies to Projekt:capstone experiments
#
SubjectName	TrialID	TrialSequence	CountInTrial	StartTime	Duration	Distance	Velocity	Validity	Trial Name	Trial Category	SlideNr	Saccade Target AOI	Saccade Target AOI group	
DavidRamsReal	0	0	1	965	167	512.1808	3.066951	-1	Slide0		0	nowhere	nowhere	
DavidRamsReal	0	0	2	1299	100	518.1667	5.181667	0	Slide0		0	nowhere	nowhere	
DavidRamsReal	0	0	3	1566	398	309.6579	0.7780349	-1	Slide0		0	nowhere	nowhere	
DavidRamsReal	0	0	4	2164	68	44.91179	0.6604676	0	Slide0		0	nowhere	nowhere	
DavidRamsReal	0	0	5	2465	233	87.39278	0.3750763	0	Slide0		0	nowhere	nowhere	
DavidRamsReal	0	0	6	3098	199	235.9797	1.185828	0	Slide0		0	nowhere	nowhere	
DavidRamsReal	0	0	7	3531	65	454.0497	6.98538	0	Slide0		0	nowhere	nowhere	
DavidRamsReal	0	0	8	3764	99	440.5537	4.450037	0	Slide0		0	nowhere	nowhere	
DavidRamsReal	0	0	9	4163	66	154.5514	2.341688	0	Slide0		0	nowhere	nowhere	
DavidRamsReal	0	0	10	4396	567	830.6696	1.465026	-1	Slide0		0	nowhere	nowhere	
DavidRamsReal	0	0	11	5196	68	221.4122	3.256062	0	Slide0		0	nowhere	nowhere	
DavidRamsReal	0	0	12	5428	467	304.5791	0.6522036	-1	Slide0		0	nowhere	nowhere	
DavidRamsReal	0	0	13	6395	400	90.00912	0.2250228	0	Slide0		0	nowhere	nowhere	
DavidRamsReal	0	0	14	7095	165	91.37254	0.553773	0	Slide0		0	nowhere	nowhere	
DavidRamsReal	0	0	15	7460	167	41.58929	0.2490376	0	Slide0		0	nowhere	nowhere	
DavidRamsReal	0	0	16	7794	34	28.04131	0.8247445	0	Slide0		0	nowhere	nowhere	
DavidRamsReal	0	0	17	7994	66	131.0334	1.985354	0	Slide0		0	nowhere	nowhere	
DavidRamsReal	0	0	18	8725	834	693.6752	0.8317449	-1	Slide0		0	nowhere	nowhere	
DavidRamsReal	0	0	19	9692	34	57.0137	1.676874	0	Slide0		0	nowhere	nowhere	
DavidRamsReal	0	0	20	10025	233	550.3326	2.361942	0	Slide0		0	GreenDot	nowhere	
DavidRamsReal	0	0	21	10425	200	923.1329	4.615664	-1	Slide0		0	nowhere	nowhere	
DavidRamsReal	0	0	22	10825	233	421.0169	1.806939	-1	Slide0		0	RedDot	nowhere	
DavidRamsReal	0	0	23	11324	533	1369.446	2.569317	-1	Slide0		0	GreenDot	nowhere	
DavidRamsReal	0	0	24	12024	200	26.70256	0.1335128	-1	Slide0		0	GreenDot	nowhere	
DavidRamsReal	0	0	25	12924	232	674.8503	2.908838	0	Slide0		0	nowhere	nowhere	
DavidRamsReal	0	0	26	13356	67	265.0333	3.955721	0	Slide0		0	nowhere	nowhere	
DavidRamsReal	0	0	27	13588	68	22.09145	0.3248743	0	Slide0		0	nowhere	nowhere	
DavidRamsReal	0	0	28	14056	466	245.478	0.5267767	-1	Slide0		0	nowhere	nowhere	
DavidRamsReal	0	0	29	14688	200	42.66259	0.213313	-1	Slide0		0	nowhere	nowhere	
DavidRamsReal	0	0	30	15022	99	613.5287	6.19726	0	Slide0		0	nowhere	nowhere	
DavidRamsReal	0	0	31	15255	333	698.6283	2.097983	-1	Slide0		0	nowhere	nowhere	
DavidRamsReal	0	0	32	15887	67	108.6768	1.622042	0	Slide0		0	nowhere	nowhere	
DavidRamsReal	0	0	33	16321	66	360.1031	5.456107	0	Slide0		0	nowhere	nowhere	
DavidRamsReal	0	0	34	16554	98	141.8151	1.447093	0	Slide0		0	nowhere	nowhere	
DavidRamsReal	0	0	35	17120	100	238.893	2.38893	0	Slide0		0	nowhere	nowhere	
DavidRamsReal	0	0	36	17452	534	596.8304	1.11766	-1	Slide0		0	nowhere	nowhere	
DavidRamsReal	0	0	37	18152	67	266.4864	3.977409	0	Slide0		0	RedDot	nowhere	
DavidRamsReal	0	0	38	18484	200	1067.258	5.336291	0	Slide0		0	nowhere	nowhere	
DavidRamsReal	0	0	39	18917	400	186.7168	0.466792	-1	Slide0		0	nowhere	nowhere	
DavidRamsReal	0	0	40	19684	33	141.4703	4.286978	0	Slide0		0	nowhere	nowhere	
DavidRamsReal	0	0	41	19918	133	151.8149	1.141465	0	Slide0		0	nowhere	nowhere	
DavidRamsReal	0	0	42	21250	7861	278.2387	0.03539482	-1	Slide0		0	GreenDot	nowhere	
DavidRamsReal	0	0	43	29244	133	86.53065	0.6506064	0	Slide0		0	GreenDot	nowhere	
